Scan Code,Material,Material Description,Material Type,Material Group,Base Unit of Measure,Division,EAN/UPC,Weight unit,Gross Weight,Net Weight,Serial no. profile,Profit Center,Control code,Material type descr.,Material Group Desc.,Material grp desc. 2,Division Desc.,PH Level 01 - Desc.,PH Level 02,PH Level 02 - Desc.,PH Level 03,PH Level 03 - Desc.,PH Level 04,PH Level 04 - Desc.,PH Level 05,PH Level 05 - Desc.
,IN-MLUCXD315,INFINIA TIBIAL LINER  D3-4 UC 15MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXD316,INFINIA TIBIAL LINER  D3-4 UC 16MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXD317,INFINIA TIBIAL LINER  D3-4 UC 17MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE309,INFINIA TIBIAL LINER  E3-4 UC 9MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE310,INFINIA TIBIAL LINER  E3-4 UC 10MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE311,INFINIA TIBIAL LINER  E3-4 UC 11MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE312,INFINIA TIBIAL LINER  E3-4 UC 12MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE313,INFINIA TIBIAL LINER  E3-4 UC 13MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE314,INFINIA TIBIAL LINER  E3-4 UC 14MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE315,INFINIA TIBIAL LINER  E3-4 UC 15MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE316,INFINIA TIBIAL LINER  E3-4 UC 16MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE317,INFINIA TIBIAL LINER  E3-4 UC 17MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE509,INFINIA TIBIAL LINER  E5-6 UC 9MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE510,INFINIA TIBIAL LINER  E5-6 UC 10MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE511,INFINIA TIBIAL LINER  E5-6 UC 11MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE512,INFINIA TIBIAL LINER  E5-6 UC 12MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE513,INFINIA TIBIAL LINER  E5-6 UC 13MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE514,INFINIA TIBIAL LINER  E5-6 UC 14MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE515,INFINIA TIBIAL LINER  E5-6 UC 15MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE516,INFINIA TIBIAL LINER  E5-6 UC 16MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXE517,INFINIA TIBIAL LINER  E5-6 UC 17MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF309,INFINIA TIBIAL LINER  F3-4 UC 9MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF310,INFINIA TIBIAL LINER  F3-4 UC 10MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF311,INFINIA TIBIAL LINER  F3-4 UC 11MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF312,INFINIA TIBIAL LINER  F3-4 UC 12MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF313,INFINIA TIBIAL LINER  F3-4 UC 13MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF314,INFINIA TIBIAL LINER  F3-4 UC 14MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF315,INFINIA TIBIAL LINER  F3-4 UC 15MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF316,INFINIA TIBIAL LINER  F3-4 UC 16MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF317,INFINIA TIBIAL LINER  F3-4 UC 17MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF509,INFINIA TIBIAL LINER  F5-6 UC 9MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF510,INFINIA TIBIAL LINER  F5-6 UC 10MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF511,INFINIA TIBIAL LINER  F5-6 UC 11MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF512,INFINIA TIBIAL LINER  F5-6 UC 12MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF513,INFINIA TIBIAL LINER  F5-6 UC 13MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF514,INFINIA TIBIAL LINER  F5-6 UC 14MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF515,INFINIA TIBIAL LINER  F5-6 UC 15MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF516,INFINIA TIBIAL LINER  F5-6 UC 16MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF517,INFINIA TIBIAL LINER  F5-6 UC 17MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF709,INFINIA TIBIAL LINER  F7-8 UC 9MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF710,INFINIA TIBIAL LINER  F7-8 UC 10MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF711,INFINIA TIBIAL LINER  F7-8 UC 11MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF712,INFINIA TIBIAL LINER  F7-8 UC 12MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF713,INFINIA TIBIAL LINER  F7-8 UC 13MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF714,INFINIA TIBIAL LINER  F7-8 UC 14MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF715,INFINIA TIBIAL LINER  F7-8 UC 15MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF716,INFINIA TIBIAL LINER  F7-8 UC 16MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXF717,INFINIA TIBIAL LINER  F7-8 UC 17MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG509,INFINIA TIBIAL LINER  G5-6 UC 9MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG510,INFINIA TIBIAL LINER  G5-6 UC 10MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG511,INFINIA TIBIAL LINER  G5-6 UC 11MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG512,INFINIA TIBIAL LINER  G5-6 UC 12MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG513,INFINIA TIBIAL LINER  G5-6 UC 13MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG514,INFINIA TIBIAL LINER  G5-6 UC 14MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG515,INFINIA TIBIAL LINER  G5-6 UC 15MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG516,INFINIA TIBIAL LINER  G5-6 UC 16MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG517,INFINIA TIBIAL LINER  G5-6 UC 17MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG709,INFINIA TIBIAL LINER  G7-8 UC 9MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG710,INFINIA TIBIAL LINER  G7-8 UC 10MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG711,INFINIA TIBIAL LINER  G7-8 UC 11MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG712,INFINIA TIBIAL LINER  G7-8 UC 12MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG713,INFINIA TIBIAL LINER  G7-8 UC 13MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG714,INFINIA TIBIAL LINER  G7-8 UC 14MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG715,INFINIA TIBIAL LINER  G7-8 UC 15MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG716,INFINIA TIBIAL LINER  G7-8 UC 16MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXG717,INFINIA TIBIAL LINER  G7-8 UC 17MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXH709,INFINIA TIBIAL LINER  H7-8 UC 9MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXH710,INFINIA TIBIAL LINER  H7-8 UC 10MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXH711,INFINIA TIBIAL LINER  H7-8 UC 11MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXH712,INFINIA TIBIAL LINER  H7-8 UC 12MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXH713,INFINIA TIBIAL LINER  H7-8 UC 13MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXH714,INFINIA TIBIAL LINER  H7-8 UC 14MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXH715,INFINIA TIBIAL LINER  H7-8 UC 15MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXH716,INFINIA TIBIAL LINER  H7-8 UC 16MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-MLUCXH717,INFINIA TIBIAL LINER  H7-8 UC 17MM,ZFIN,KI-IN-UC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Feedom Infinia Liner,Feedom Infinia Liner,Knee,Knee,004,Freedom Infinia,0001,Primary,0001,Liner - Knee,0002,Liner UC
,IN-PFCRLA00,INFINIA CEMENTLESS FEMORAL  A CR LEFT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRLB00,INFINIA CEMENTLESS FEMORAL  B CR LEFT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRLC00,INFINIA CEMENTLESS FEMORAL  C CR LEFT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRLD00,INFINIA CEMENTLESS FEMORAL  D CR LEFT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRLE00,INFINIA CEMENTLESS FEMORAL  E CR LEFT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRLF00,INFINIA CEMENTLESS FEMORAL  F CR LEFT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRLG00,INFINIA CEMENTLESS FEMORAL  G CR LEFT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRLH00,INFINIA CEMENTLESS FEMORAL  H CR LEFT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRRA00,INFINIA CEMENTLESS FEMORAL  A CR RIGHT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRRB00,INFINIA CEMENTLESS FEMORAL  B CR RIGHT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRRC00,INFINIA CEMENTLESS FEMORAL  C CR RIGHT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRRD00,INFINIA CEMENTLESS FEMORAL  D CR RIGHT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRRE00,INFINIA CEMENTLESS FEMORAL  E CR RIGHT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
,IN-PFCRRF00,INFINIA CEMENTLESS FEMORAL  F CR RIGHT,ZFIN,KI-IN-FMC,EA,KN,,KG,0.000,0.000,,3122,,Finished Product,Freedom Infinia Femo,Freedom Infinia Femo,Knee,Knee,004,Freedom Infinia,0001,Primary,0002,Femoral,0004,Femoral CR Cementless
